271,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
