272,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
272,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
